Year,District,Jan-FebDistrict,Mar-MayDistrict,Jun-SepDistrict,Oct-DecDistrict,AnnualDistrict,JanFebNational,MarMayNational,JunSepNational,OctDecNational,AnnualNational
2013,Nanded,24.835,32.354,27.136999999999997,24.55,27.41083333333333,20.93,28.04,28.03,23.36,25.68
1997,Nandurbar,22.3425,29.64033333333333,27.684500000000003,24.739333333333335,26.546833333333336,20.2,27.23,28.13,23.22,25.35
1998,Nandurbar,22.8935,29.715333333333334,28.91275,25.52733333333333,27.263833333333327,20.83,27.82,28.31,23.43,25.72
1999,Nandurbar,23.6175,30.049666666666667,28.2265,24.508,26.9845,20.81,27.81,27.92,23.37,25.57
2000,Nandurbar,21.990000000000002,29.243666666666666,27.607,25.234666666666666,26.486916666666673,20.53,27.63,27.85,23.65,25.53
2001,Nandurbar,23.307,28.871666666666666,27.30525,25.12766666666667,26.48608333333333,20.78,27.73,27.92,23.61,25.6
2002,Nandurbar,21.813000000000002,29.653333333333336,27.88875,24.774666666666665,26.538750000000004,20.74,28.02,28.17,23.57,25.74
2003,Nandurbar,21.701999999999998,29.337333333333333,28.356250000000003,24.848,26.615416666666665,20.71,27.83,28.1,23.33,25.61
2004,Nandurbar,22.706,29.282666666666668,28.11575,25.331999999999997,26.809916666666666,20.76,28.1,28.02,23.3,25.65
2005,Nandurbar,22.3555,29.64333333333333,27.00875,24.68433333333334,26.310750000000002,20.8,27.7,28.25,23.1,25.58
2006,Nandurbar,21.4615,29.450333333333333,28.923,25.354666666666663,26.91916666666667,21.39,27.69,28.02,23.59,25.72
2007,Nandurbar,23.1915,30.167999999999996,28.18525,24.72866666666667,26.984499999999997,20.92,27.84,28.11,23.42,25.67
2008,Nandurbar,21.5405,28.843333333333334,27.588250000000002,25.658,26.411500000000004,20.26,27.7,27.85,23.85,25.55
2009,Nandurbar,22.2195,30.23266666666667,28.44075,25.384,27.087666666666667,21.59,28.12,28.55,23.61,26.05
2010,Nandurbar,22.5305,30.006999999999994,27.587,24.441000000000003,26.562750000000005,21.09,28.89,28.2,23.58,26.03
2011,Nandurbar,21.958,29.41966666666666,27.788749999999997,25.869333333333334,26.744833333333332,20.52,27.67,28.06,23.71,25.62
2012,Nandurbar,22.6355,29.28333333333333,27.21525,25.283666666666665,26.48608333333333,20.36,27.82,28.26,23.33,25.6
2013,Nandurbar,21.948500000000003,30.13233333333333,27.611,25.863,26.860583333333334,20.93,28.04,28.03,23.36,25.68
1997,Nashik,22.386499999999998,28.602999999999998,26.56375,24.595333333333333,25.88525,20.2,27.23,28.13,23.22,25.35
1998,Nashik,23.000999999999998,28.479333333333333,27.470499999999998,24.98,26.355166666666666,20.83,27.82,28.31,23.43,25.72
1999,Nashik,23.267500000000002,28.691333333333336,26.717750000000002,23.967000000000002,25.94841666666667,20.81,27.81,27.92,23.37,25.57
2000,Nashik,22.006500000000003,28.02133333333333,26.267,24.792,25.626749999999998,20.53,27.63,27.85,23.65,25.53
2001,Nashik,23.061500000000002,27.544,26.10075,24.611333333333334,25.582666666666668,20.78,27.73,27.92,23.61,25.6
2002,Nashik,21.802500000000002,28.427666666666667,26.66225,24.500666666666664,25.753250000000005,20.74,28.02,28.17,23.57,25.74
2003,Nashik,21.679000000000002,28.245333333333335,27.17,24.51866666666667,25.860833333333336,20.71,27.83,28.1,23.33,25.61
2004,Nashik,22.543,28.111666666666665,26.82225,24.530999999999995,25.858583333333332,20.76,28.1,28.02,23.3,25.65
2005,Nashik,22.193000000000005,28.366333333333333,25.945,24.16033333333333,25.478833333333338,20.8,27.7,28.25,23.1,25.58
2006,Nashik,21.384999999999998,28.139999999999997,27.672,24.820333333333334,26.028250000000003,21.39,27.69,28.02,23.59,25.72
2007,Nashik,23.191000000000003,28.971333333333334,26.924,24.170666666666666,26.125333333333334,20.92,27.84,28.11,23.42,25.67
2008,Nashik,21.200000000000003,27.561333333333334,26.425,25.61766666666667,25.636416666666666,20.26,27.7,27.85,23.85,25.55
2009,Nashik,22.225,29.016666666666666,27.255,24.71366666666667,26.22175,21.59,28.12,28.55,23.61,26.05
2010,Nashik,22.378500000000003,28.667333333333332,26.215,24.018,25.639416666666666,21.09,28.89,28.2,23.58,26.03
2011,Nashik,22.006,28.081333333333333,26.5365,25.062,25.798999999999996,20.52,27.67,28.06,23.71,25.62
2012,Nashik,22.769,28.082333333333334,26.146,24.756333333333334,25.71983333333334,20.36,27.82,28.26,23.33,25.6
2013,Nashik,22.055999999999997,28.948666666666668,26.4625,25.308333333333334,26.061083333333332,20.93,28.04,28.03,23.36,25.68
1997,Osmanabad,24.548500000000004,31.889333333333337,27.395000000000003,26.105999999999998,27.72191666666667,20.2,27.23,28.13,23.22,25.35
1998,Osmanabad,25.1325,31.089333333333332,28.2335,24.862333333333336,27.587833333333332,20.83,27.82,28.31,23.43,25.72
1999,Osmanabad,25.313000000000002,31.575666666666667,27.17275,24.54433333333333,27.306416666666674,20.81,27.81,27.92,23.37,25.57
2000,Osmanabad,24.296,30.925,26.701,24.98866666666667,26.928083333333333,20.53,27.63,27.85,23.65,25.53
2001,Osmanabad,24.697,29.792333333333332,26.67725,24.747666666666664,26.64358333333333,20.78,27.73,27.92,23.61,25.6
2002,Osmanabad,24.852,31.257,27.137999999999998,25.060666666666663,27.267416666666666,20.74,28.02,28.17,23.57,25.74
2003,Osmanabad,23.2985,31.451000000000004,27.801000000000002,24.889333333333337,27.235166666666668,20.71,27.83,28.1,23.33,25.61
2004,Osmanabad,24.43,31.063333333333333,27.566,24.357,27.115416666666665,20.76,28.1,28.02,23.3,25.65
2005,Osmanabad,24.362000000000002,31.199666666666662,26.963,24.083333333333332,26.868750000000002,20.8,27.7,28.25,23.1,25.58
2006,Osmanabad,23.186500000000002,30.447666666666667,28.462000000000003,25.293666666666667,27.287083333333342,21.39,27.69,28.02,23.59,25.72
2007,Osmanabad,25.750500000000002,31.833,27.75025,24.444333333333333,27.611166666666662,20.92,27.84,28.11,23.42,25.67
2008,Osmanabad,23.381999999999998,30.279666666666667,27.453500000000002,26.250333333333334,27.180666666666667,20.26,27.7,27.85,23.85,25.55
2009,Osmanabad,25.264,32.077666666666666,28.136499999999998,24.635,27.767666666666667,21.59,28.12,28.55,23.61,26.05
2010,Osmanabad,24.488,31.330000000000002,26.79475,24.544999999999998,26.98166666666667,21.09,28.89,28.2,23.58,26.03
2011,Osmanabad,24.755,30.876333333333335,26.933,25.09266666666667,27.09575,20.52,27.67,28.06,23.71,25.62
2012,Osmanabad,25.345,31.225333333333335,27.17975,25.114,27.36891666666666,20.36,27.82,28.26,23.33,25.6
2013,Osmanabad,24.7745,31.907,27.25825,25.154666666666667,27.48058333333334,20.93,28.04,28.03,23.36,25.68
1997,Parbhani,24.128500000000003,31.88166666666667,27.158,25.180000000000003,27.339499999999997,20.2,27.23,28.13,23.22,25.35
1998,Parbhani,24.6845,30.99666666666667,28.0355,24.457333333333334,27.32275,20.83,27.82,28.31,23.43,25.72
1999,Parbhani,24.9775,31.786,27.000500000000002,23.582333333333334,27.005166666666668,20.81,27.81,27.92,23.37,25.57
2000,Parbhani,23.625999999999998,30.850333333333335,26.408750000000005,24.409000000000002,26.55541666666667,20.53,27.63,27.85,23.65,25.53
2001,Parbhani,24.2665,30.10666666666667,26.25075,23.968999999999998,26.313583333333337,20.78,27.73,27.92,23.61,25.6
2002,Parbhani,24.043,31.43133333333334,27.035999999999998,24.406333333333333,26.978583333333333,20.74,28.02,28.17,23.57,25.74
2003,Parbhani,23.381,31.727999999999998,27.586,24.030666666666665,27.031833333333335,20.71,27.83,28.1,23.33,25.61
2004,Parbhani,23.878,31.19366666666667,27.43625,23.649333333333335,26.83583333333333,20.76,28.1,28.02,23.3,25.65
2005,Parbhani,23.746,31.195333333333334,26.332250000000002,23.621333333333336,26.439250000000005,20.8,27.7,28.25,23.1,25.58
2006,Parbhani,22.614,30.387,28.20275,25.089333333333332,27.039,21.39,27.69,28.02,23.59,25.72
2007,Parbhani,25.5135,31.981000000000005,27.45475,23.59266666666667,27.297250000000002,20.92,27.84,28.11,23.42,25.67
2008,Parbhani,22.015,29.886666666666667,26.840249999999997,25.27933333333333,26.407416666666666,20.26,27.7,27.85,23.85,25.55
2009,Parbhani,23.9805,32.026,28.01275,23.979,27.335583333333332,21.59,28.12,28.55,23.61,26.05
2010,Parbhani,23.6445,31.309,26.4175,23.61566666666667,26.477750000000004,21.09,28.89,28.2,23.58,26.03
2011,Parbhani,23.739,30.944666666666667,26.918,24.764666666666667,26.8565,20.52,27.67,28.06,23.71,25.62
2012,Parbhani,24.557499999999997,31.200333333333333,27.077,24.694333333333333,27.092250000000003,20.36,27.82,28.26,23.33,25.6
2013,Parbhani,24.474,31.81266666666667,26.70175,24.430333333333333,27.040333333333326,20.93,28.04,28.03,23.36,25.68
1997,Pune,22.823999999999998,27.923333333333332,25.540750000000003,25.101,25.573666666666668,20.2,27.23,28.13,23.22,25.35
1998,Pune,23.2775,27.637,26.61475,24.595333333333333,25.809249999999995,20.83,27.82,28.31,23.43,25.72
1999,Pune,23.374000000000002,27.611666666666668,25.868,23.69066666666667,25.34391666666666,20.81,27.81,27.92,23.37,25.57
2000,Pune,22.2805,27.320666666666664,25.217000000000002,24.450333333333333,25.06183333333333,20.53,27.63,27.85,23.65,25.53
2001,Pune,22.833,26.683666666666667,25.0405,24.545666666666666,24.959666666666664,20.78,27.73,27.92,23.61,25.6
2002,Pune,22.802999999999997,27.725666666666665,25.55975,24.372,25.344833333333337,20.74,28.02,28.17,23.57,25.74
2003,Pune,21.5785,27.695999999999998,26.225250000000003,24.27733333333333,25.331499999999995,20.71,27.83,28.1,23.33,25.61
2004,Pune,22.3375,27.32133333333333,25.76725,24.009333333333334,25.144666666666666,20.76,28.1,28.02,23.3,25.65
2005,Pune,22.2245,27.558999999999997,25.0595,23.896,24.921000000000003,20.8,27.7,28.25,23.1,25.58
2006,Pune,21.605,27.156000000000002,26.62375,24.599,25.414166666666663,21.39,27.69,28.02,23.59,25.72
2007,Pune,23.628,27.996333333333336,25.912750000000003,23.774333333333335,25.51825,20.92,27.84,28.11,23.42,25.67
2008,Pune,21.252000000000002,26.855,25.63475,25.814000000000004,25.254166666666666,20.26,27.7,27.85,23.85,25.55
2009,Pune,22.749,28.381666666666664,26.343000000000004,24.173000000000002,25.711166666666667,21.59,28.12,28.55,23.61,26.05
2010,Pune,22.549,27.847333333333335,25.134249999999998,23.897000000000002,25.072333333333333,21.09,28.89,28.2,23.58,26.03
2011,Pune,22.5165,27.31833333333334,25.566,24.421999999999997,25.209833333333336,20.52,27.67,28.06,23.71,25.62
2012,Pune,23.2405,27.497,25.4345,24.458000000000002,25.34033333333333,20.36,27.82,28.26,23.33,25.6
2013,Pune,22.6445,28.343999999999998,25.66025,24.919666666666668,25.643416666666667,20.93,28.04,28.03,23.36,25.68
1997,Sangli,24.053,29.197,25.7685,25.863666666666663,26.363500000000002,20.2,27.23,28.13,23.22,25.35
1998,Sangli,24.582500000000003,28.782999999999998,26.4465,25.157666666666668,26.397750000000002,20.83,27.82,28.31,23.43,25.72
1999,Sangli,24.5765,28.853333333333335,25.62575,24.850333333333335,26.06391666666667,20.81,27.81,27.92,23.37,25.57
2000,Sangli,23.7835,28.44333333333333,25.094250000000002,25.066,25.706,20.53,27.63,27.85,23.65,25.53
2001,Sangli,24.132,27.363,25.20825,25.076333333333334,25.534583333333334,20.78,27.73,27.92,23.61,25.6
2002,Sangli,24.1585,28.625,25.44325,25.02733333333333,25.92058333333333,20.74,28.02,28.17,23.57,25.74
2003,Sangli,22.715,28.507,26.104750000000003,25.063333333333336,25.879999999999995,20.71,27.83,28.1,23.33,25.61
2004,Sangli,23.912,28.436333333333334,25.79675,24.759666666666664,25.883250000000004,20.76,28.1,28.02,23.3,25.65
2005,Sangli,23.7885,28.761333333333337,25.512500000000003,24.459,25.774,20.8,27.7,28.25,23.1,25.58
2006,Sangli,22.84,28.308000000000003,26.61725,25.091333333333335,26.028916666666664,21.39,27.69,28.02,23.59,25.72
2007,Sangli,24.823500000000003,29.254333333333335,25.95825,24.67533333333333,26.27241666666667,20.92,27.84,28.11,23.42,25.67
2008,Sangli,22.8925,28.174333333333333,25.80975,26.376333333333335,26.056333333333328,20.26,27.7,27.85,23.85,25.55
2009,Sangli,24.3415,29.499333333333336,26.32125,24.71366666666667,26.383916666666664,21.59,28.12,28.55,23.61,26.05
2010,Sangli,24.033499999999997,28.88533333333333,25.201,24.721999999999998,25.80775,21.09,28.89,28.2,23.58,26.03
2011,Sangli,24.0535,28.424666666666667,25.47175,24.989666666666665,25.85308333333333,20.52,27.67,28.06,23.71,25.62
2012,Sangli,24.655,28.583,25.55675,25.129,26.056083333333333,20.36,27.82,28.26,23.33,25.6
2013,Sangli,24.244500000000002,29.46066666666667,25.71525,25.468333333333334,26.34475,20.93,28.04,28.03,23.36,25.68
1997,Satara,23.943,28.433666666666664,25.91075,26.117,26.265083333333333,20.2,27.23,28.13,23.22,25.35
1998,Satara,24.424999999999997,28.18133333333333,26.757250000000003,25.653333333333336,26.448583333333332,20.83,27.82,28.31,23.43,25.72
1999,Satara,24.4135,28.087,26.06725,24.976666666666663,26.023916666666665,20.81,27.81,27.92,23.37,25.57
2000,Satara,23.499499999999998,27.85666666666667,25.441499999999998,25.527666666666665,25.743166666666667,20.53,27.63,27.85,23.65,25.53
2001,Satara,24.0315,27.025000000000002,25.420749999999998,25.585000000000004,25.631333333333334,20.78,27.73,27.92,23.61,25.6
2002,Satara,23.985500000000002,28.171333333333337,25.734750000000002,25.369,25.960916666666666,20.74,28.02,28.17,23.57,25.74
2003,Satara,22.625500000000002,27.917666666666666,26.41675,25.387333333333334,25.902749999999997,20.71,27.83,28.1,23.33,25.61
2004,Satara,23.594,27.81266666666667,26.015749999999997,25.157333333333337,25.84675,20.76,28.1,28.02,23.3,25.65
2005,Satara,23.478,28.134666666666664,25.563249999999996,24.961333333333332,25.70808333333333,20.8,27.7,28.25,23.1,25.58
2006,Satara,22.7865,27.739333333333335,26.82,25.48866666666667,26.044749999999997,21.39,27.69,28.02,23.59,25.72
2007,Satara,24.644,28.47866666666667,26.13575,24.92533333333333,26.170249999999996,20.92,27.84,28.11,23.42,25.67
2008,Satara,22.516,27.491,25.9845,26.846333333333334,25.998499999999996,20.26,27.7,27.85,23.85,25.55
2009,Satara,23.9705,28.888333333333332,26.57775,25.13933333333333,26.361250000000002,21.59,28.12,28.55,23.61,26.05
2010,Satara,23.7665,28.296000000000003,25.425,25.02133333333333,25.765416666666667,21.09,28.89,28.2,23.58,26.03
2011,Satara,23.728,27.822999999999997,25.78775,25.376,25.850333333333335,20.52,27.67,28.06,23.71,25.62
