State,Year,Rabi,Kharif,Whole Year,Autumn,Summer,Winter
Arunachal Pradesh,2019,16.177878787878786,23.69272727272727,18.939090909090908,16.61,19.14,12.783636363636363
Assam,1997,20.68192328042328,26.730654761904763,22.949285714285715,20.680571428571426,23.696698412698414,17.6685
Assam,1998,21.043510582010583,26.755261904761905,23.19527380952381,21.479222222222223,23.58195238095238,18.069357142857143
Assam,1999,21.34551058201058,26.72107142857143,23.400281746031744,22.000111111111114,23.845920634920635,18.1905
Assam,2000,20.52820634920635,26.612190476190477,22.88219841269841,20.831015873015872,24.137365079365082,16.616238095238096
Assam,2001,20.73583597883598,26.819119047619047,23.008761904761904,21.697444444444447,22.716206349206352,17.793857142857142
Assam,2002,20.53819576719577,26.72017857142857,22.864404761904762,20.754174603174604,23.50879365079365,17.35161904761905
Assam,2003,20.178462962962964,26.716011904761906,22.692003968253967,20.596619047619047,23.772603174603177,16.16616666666667
Assam,2004,20.739632275132276,26.488690476190477,22.945765873015873,21.979761904761904,22.976873015873018,17.262261904761903
Assam,2005,20.950410052910055,27.559642857142858,23.424972222222223,20.889888888888887,24.26874603174603,17.692595238095237
Assam,2006,21.314481481481483,26.973404761904764,23.545460317460318,21.930238095238096,24.83477777777778,17.178428571428572
Assam,2007,21.4340873015873,27.08715476190476,23.616714285714288,21.866190476190475,24.581238095238096,17.854833333333335
Assam,2008,20.620870370370373,27.196380952380952,23.140607142857142,21.27542857142857,23.901111111111113,16.686071428571427
Assam,2009,21.681976190476192,27.306119047619045,23.88911507936508,22.70931746031746,24.643730158730158,17.692880952380953
Assam,2010,22.431502645502647,27.36322619047619,24.319146825396825,22.207634920634924,25.58020634920635,19.506666666666668
Assam,2011,20.838433862433863,27.185571428571432,23.227218253968253,21.49374603174603,23.45998412698413,17.56157142857143
Assam,2012,21.446328042328044,27.70414285714286,23.81003968253968,21.765920634920636,24.460015873015873,18.11304761904762
Assam,2013,21.40576455026455,27.212738095238095,23.59254761904762,21.64079365079365,24.184238095238097,18.392261904761906
Assam,2014,21.18222222222222,27.277619047619048,23.56,21.684285714285714,24.232857142857142,17.629523809523807
Assam,2015,21.45539682539682,27.260952380952382,23.56714285714286,21.537142857142857,24.307142857142857,18.52190476190476
Assam,2016,21.668095238095237,27.270476190476188,23.845714285714287,22.025238095238095,24.686666666666664,18.292380952380952
Assam,2017,21.878571428571433,27.27714285714286,23.862857142857145,21.861904761904764,24.879047619047622,18.894761904761907
Assam,2018,21.681587301587303,27.48952380952381,23.959047619047617,21.61095238095238,24.803333333333335,18.63047619047619
Assam,2019,21.258412698412698,27.32,23.612857142857145,21.61095238095238,24.517619047619046,17.646666666666665
Bihar,1997,22.368800925925925,29.02877777777778,24.980039351851854,21.62775925925926,27.804796296296296,17.67384722222222
Bihar,1998,22.896970679012345,29.59954861111111,25.516300925925925,22.222824074074072,28.19276851851852,18.275319444444445
Bihar,1999,23.445368827160493,29.479569444444444,25.849425925925928,22.774870370370373,28.827749999999998,18.73348611111111
Bihar,2000,22.821478395061728,29.201562499999998,25.398215277777776,21.99487962962963,29.048583333333333,17.420972222222222
Bihar,2001,22.620851851851853,29.476097222222222,25.289219907407407,22.141055555555557,27.700083333333332,18.021416666666667
Bihar,2002,22.94225,29.113645833333333,25.384872685185186,21.75918518518519,28.751203703703702,18.31636111111111
Bihar,2003,22.37628703703704,29.560333333333332,25.285659722222224,22.167074074074076,28.76178703703704,16.200000000000003
Bihar,2004,23.106797839506175,29.647777777777776,25.62574074074074,22.31388888888889,27.963101851851853,19.04340277777778
Bihar,2005,23.009175925925927,29.499923611111107,25.57967361111111,22.087222222222223,28.81411111111111,18.126194444444444
Bihar,2006,22.995984567901235,29.540277777777778,25.616060185185187,22.487601851851853,28.768101851851853,17.73225
Bihar,2007,23.003895061728397,29.037256944444444,25.445356481481483,22.32890740740741,28.842972222222222,17.839805555555554
Bihar,2008,22.386140432098767,29.549458333333334,25.228787037037037,21.965537037037038,28.26523148148148,16.927652777777777
Bihar,2009,23.087697530864194,30.008722222222225,25.81500925925926,23.38227777777778,27.83675925925926,18.044055555555556
Bihar,2010,23.772777777777776,29.277861111111108,26.036414351851853,22.986287037037037,29.702574074074075,18.629472222222223
Bihar,2011,23.28091049382716,29.365111111111112,25.74250925925926,23.068074074074076,28.69612962962963,18.07852777777778
Bihar,2012,23.630682098765433,29.41722222222222,26.010034722222223,23.719601851851852,28.947833333333335,18.224611111111113
Bihar,2013,23.352901234567906,29.88471527777778,25.94690046296296,22.46113888888889,29.24539814814815,18.352166666666665
Bihar,2014,23.092685185185186,29.9575,25.811111111111114,22.5275,28.793611111111108,17.956944444444446
Bihar,2015,23.366203703703704,29.775555555555556,25.79361111111111,22.64888888888889,29.032222222222224,18.4175
Bihar,2016,23.224166666666665,29.852222222222224,25.89,22.855555555555554,28.5825,18.234444444444446
Bihar,2017,23.418796296296296,29.776111111111113,25.903333333333332,22.75472222222222,29.008055555555554,18.49361111111111
Bihar,2018,23.314351851851853,29.64833333333333,25.971666666666668,22.495555555555555,28.9925,18.455
Bihar,2019,23.02462962962963,29.93722222222222,25.886388888888888,22.495555555555555,29.202222222222222,17.37611111111111
Chhattisgarh,1997,24.363312500000003,28.033875,25.913666666666668,22.532083333333333,30.116541666666667,20.441312500000002
Chhattisgarh,1998,24.294305555555557,28.9486875,26.153911458333333,22.375645833333333,29.910708333333332,20.5965625
Chhattisgarh,1999,25.006704861111114,28.26271875,26.373197916666665,22.4984375,30.888833333333334,21.63284375
Chhattisgarh,2000,24.812812499999996,28.023515625,26.205828125,22.722791666666666,30.776208333333333,20.9394375
Chhattisgarh,2001,24.611385416666668,27.526953125,25.797140625,22.61,29.1795625,22.04459375
Chhattisgarh,2002,24.830493055555554,28.201359375,26.217432291666665,22.050458333333335,30.770333333333333,21.6706875
Chhattisgarh,2003,24.60117013888889,28.56546875,26.276838541666667,22.7128125,30.740354166666666,20.35034375
Chhattisgarh,2004,24.778975694444444,28.624000000000002,26.345484374999998,22.340333333333334,30.635625,21.36096875
Chhattisgarh,2005,24.991052083333333,27.64103125,26.16609375,22.552458333333334,30.930229166666667,21.49046875
Chhattisgarh,2006,24.223961805555557,28.959171875,26.136463541666664,22.9900625,29.467041666666667,20.21478125
Chhattisgarh,2007,24.891802083333335,28.467921875,26.36178125,22.211708333333334,30.90716666666667,21.55653125
Chhattisgarh,2008,24.257791666666666,28.491921875,26.036541666666665,23.412875,29.511187500000002,19.8493125
Chhattisgarh,2009,24.66316666666667,28.962609375,26.38251041666667,23.047458333333335,29.713229166666668,21.2288125
Chhattisgarh,2010,24.841440972222227,27.80771875,26.176161458333333,22.844250000000002,30.990166666666667,20.68990625
Chhattisgarh,2011,24.966798611111113,27.787078125,26.227671875,23.268208333333334,30.51475,21.1174375
Chhattisgarh,2012,25.113086805555554,27.7153125,26.307395833333334,23.662020833333333,30.486958333333334,21.19028125
Chhattisgarh,2013,25.29280208333333,28.315375,26.634109375,23.291520833333333,31.299479166666668,21.28740625
Chhattisgarh,2014,24.841458333333335,28.68625,26.361875,22.995,30.555625,20.97375
Chhattisgarh,2015,25.00375,28.5475,26.35125,23.344375,30.6275,21.039375
Chhattisgarh,2016,24.974999999999998,28.561875,26.4725,23.2125,30.63375,21.07875
Chhattisgarh,2017,24.98875,28.548125,26.404375,23.204375,30.986874999999998,20.775000000000002
Chhattisgarh,2018,24.88875,28.22,26.45625,22.90875,30.985625,20.771875
Chhattisgarh,2019,24.985416666666666,28.60375,26.43125,22.90875,31.1325,20.915
Gujarat,1997,24.75253968253968,28.006107142857143,26.151968253968253,24.407587301587302,28.87636507936508,20.973666666666666
Gujarat,1998,25.453677248677252,29.639392857142855,27.16711507936508,25.764174603174606,28.96157142857143,21.635285714285715
Gujarat,1999,25.38056349206349,28.471535714285714,26.651833333333332,24.37625396825397,29.27622222222222,22.489214285714286
Gujarat,2000,24.545417989417988,27.806928571428575,25.985801587301587,24.82290476190476,28.506492063492065,20.306857142857144
Gujarat,2001,24.82593386243386,27.75467857142857,26.04919047619048,24.40520634920635,28.210761904761902,21.861833333333333
Gujarat,2002,24.46891798941799,28.211273809523806,26.057559523809523,24.204555555555554,28.827555555555552,20.374642857142856
Gujarat,2003,24.262425925925925,28.348130952380952,25.966123015873016,24.41577777777778,28.210619047619048,20.160880952380953
Gujarat,2004,25.155402116402115,28.65139285714286,26.611015873015873,25.23128571428571,28.562920634920633,21.671999999999997
Gujarat,2005,24.82846560846561,27.521297619047623,26.028436507936508,24.133412698412698,29.15184126984127,21.200142857142858
Gujarat,2006,24.57371957671958,29.02797619047619,26.40084523809524,24.865015873015874,28.390904761904764,20.465238095238096
Gujarat,2007,25.03051851851852,28.10422619047619,26.340984126984125,24.14226984126984,29.34952380952381,21.599761904761905
Gujarat,2008,24.284753968253966,27.914571428571428,25.824853174603174,24.490238095238094,28.041190476190476,20.32283333333333
Gujarat,2009,24.88051322751323,28.537261904761905,26.444166666666668,24.674603174603174,29.223269841269843,20.743666666666666
Gujarat,2010,24.630904761904763,27.948678571428577,26.034126984126985,24.072031746031747,28.75734920634921,21.063333333333333
Gujarat,2011,24.78361111111111,28.195857142857147,26.26935714285714,25.187126984126984,28.560063492063495,20.60364285714286
Gujarat,2012,24.785743386243386,27.553940476190476,26.04158333333333,24.912650793650794,28.65612698412698,20.788452380952382
Gujarat,2013,25.09412433862434,28.097369047619047,26.46545238095238,25.234063492063495,29.39714285714286,20.65116666666667
Gujarat,2014,24.854285714285712,28.582857142857144,26.42571428571429,25.295714285714286,28.82238095238095,20.444761904761904
Gujarat,2015,24.838095238095235,28.56,26.44047619047619,24.829047619047618,28.81142857142857,20.873809523809523
Gujarat,2016,24.977460317460316,28.60142857142857,26.4,24.9247619047619,29.20619047619048,20.80142857142857
Gujarat,2017,24.96984126984127,28.55952380952381,26.355238095238096,24.82857142857143,29.123809523809523,20.95714285714286
Gujarat,2018,24.909047619047623,27.940952380952382,26.24904761904762,24.683809523809526,29.123809523809523,20.91952380952381
Gujarat,2019,24.750793650793653,28.38047619047619,26.28952380952381,24.683809523809526,29.155238095238094,20.413333333333334
Haryana,1997,20.841573099415204,30.722315789473686,24.623684210526314,20.606105263157897,26.939403508771928,14.979210526315791
